mean_intensity,std_intensity,max_intensity,fg_fraction,hist_entropy,spatial_cv,center_periphery_ratio,gradient_mean,laplacian_var,quadrant_std,hv_ratio,label,project,dataset
0.20261260867118835,0.02316010184586048,0.6810457706451416,1.0,0.079232322342827,0.12152855843305588,0.9943889681763737,0.02618841454386711,0.009095955640077591,0.0019282213179394603,1.0011158816930599,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.2667112648487091,0.07943800836801529,0.6810457706451416,1.0,1.2720826902968452,0.2978493571281433,1.199857557771158,0.17129115760326385,0.045996230095624924,0.026272205635905266,1.0086308594198774,on_tissue,GCPL,gpcl968_2a_2
0.20848983526229858,0.03937786445021629,0.6810457706451416,1.0,0.23324326865382916,0.18142782151699066,1.021090633231001,0.07709693163633347,0.0250846017152071,0.0028754400555044413,0.9992196476949252,on_tissue,GCPL,gpcl551_2a_2
0.20461224019527435,0.03162958100438118,0.6810457706451416,1.0,0.125135077378695,0.1654878705739975,0.985681025892867,0.046208761632442474,0.017627989873290062,0.0033549454528838396,1.0142627091503167,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.21239490807056427,0.043632715940475464,0.6810457706451416,1.0,0.35623553198093993,0.19763387739658356,1.061735848785068,0.10094089806079865,0.0317872129380703,0.0038607092574238777,0.9983573912948109,on_tissue,GCPL,gpcl611_2a_2
0.21571168303489685,0.045920778065919876,0.6810457706451416,1.0,0.4615320699206604,0.20686370134353638,1.0994643566351328,0.09404955804347992,0.026694295927882195,0.005798184312880039,1.0095806514364476,on_tissue,GCPL,gpcl611_2a_2
0.21808499097824097,0.042904000729322433,0.6810457706451416,1.0,0.6469735649602806,0.19568076729774475,1.1248402857660158,0.10719671100378036,0.023402703925967216,0.004562415648251772,0.991197401674614,on_tissue,GCPL,gpcl611_2a_2
0.2260521799325943,0.046464018523693085,0.6810457706451416,1.0,0.8481833899036165,0.2055855095386505,1.0960259877157035,0.13798731565475464,0.030387025326490402,0.002977516036480665,0.9889339688658327,on_tissue,GCPL,gpcl852_2a_2
0.20102611184120178,0.014993960037827492,0.6810457706451416,1.0,0.03434056497903805,0.08307751268148422,0.9960887799944108,0.01308488566428423,0.0043637994676828384,0.00017799320630729198,0.9923613801091272,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.21060676872730255,0.042728304862976074,0.6810457706451416,1.0,0.2826439141426921,0.20557820796966553,1.013823941388878,0.07157831639051437,0.02363095059990883,0.005085980053991079,1.0225386258001357,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20331083238124847,0.02318021096289158,0.6810457706451416,1.0,0.12172418054524027,0.09557277709245682,0.997206948726593,0.03604333847761154,0.009766316041350365,0.001749515999108553,0.9984347270183541,on_tissue,GCPL,gpcl968_2a_2
0.204022616147995,0.02562852017581463,0.6810457706451416,1.0,0.14331199631515754,0.11859734356403351,1.0173103134561328,0.04583421349525452,0.012529872357845306,0.0008228193619288504,1.0129987501371995,on_tissue,GCPL,gpcl611_2a_2
0.20583942532539368,0.030056338757276535,0.6810457706451416,1.0,0.1991107888451786,0.1479162871837616,0.9978638114512025,0.05430934950709343,0.015220818109810352,0.003267227206379175,1.0116265902991926,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.21390992403030396,0.04589773342013359,0.6810457706451416,1.0,0.40325440303467697,0.22166825830936432,1.1279270550671519,0.11183378100395203,0.034914445132017136,0.0046882061287760735,0.9947112568684039,on_tissue,GCPL,gpcl858_2a_2
0.2230910211801529,0.04164959490299225,0.6810457706451416,1.0,0.8793016008521861,0.1831609010696411,1.1503056191088543,0.09992077201604843,0.01946822740137577,0.007571580819785595,1.0092172861819704,on_tissue,GCPL,gpcl611_2a_2
0.205914705991745,0.0328940786421299,0.6810457706451416,1.0,0.1787336613597949,0.13686098158359528,1.0352032837165068,0.06613124161958694,0.020649099722504616,0.001552907400764525,1.0068159284297222,on_tissue,GCPL,gpcl968_2a_2
0.20222800970077515,0.018658895045518875,0.6810457706451416,1.0,0.09460125596563378,0.08340770751237869,1.016634092986,0.027547970414161682,0.006817788351327181,0.0004965485422872007,1.0000372942653393,on_tissue,GCPL,gpcl611_2a_2
0.2050885260105133,0.03056979738175869,0.6810457706451416,1.0,0.15305763757789678,0.15225748717784882,0.9743831808173983,0.03538858890533447,0.012100987136363983,0.002120613120496273,1.0158689946086463,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20353052020072937,0.02518642693758011,0.6810457706451416,1.0,0.11938976463269371,0.12756416201591492,1.0541760534152034,0.037864651530981064,0.011560797691345215,0.0008919946267269552,1.0280202708250965,on_tissue,GCPL,gpcl858_2a_2
0.21766172349452972,0.05283721536397934,0.6810457706451416,1.0,0.415236259736399,0.25131019949913025,0.988936360210105,0.10403528809547424,0.03471662476658821,0.006602797657251358,1.0189067935066847,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.21966736018657684,0.056108083575963974,0.6810457706451416,1.0,0.4708069107832543,0.25228872895240784,1.123940071648427,0.15207402408123016,0.05171811580657959,0.0087433448061347,0.9863201702886121,on_tissue,GCPL,gpcl852_2a_2
0.20075663924217224,0.013048923574388027,0.6810457706451416,1.0,0.02636057895314958,0.06961717456579208,0.9961455898515867,0.008870293386280537,0.0031737873796373606,0.0005030292668379843,0.9751669930747731,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20090515911579132,0.014460035599768162,0.6810457706451416,1.0,0.029945762467073905,0.08133475482463837,0.9958505439560759,0.010559361428022385,0.003915257751941681,0.0005321808275766671,0.9919305830251633,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20616088807582855,0.03309217095375061,0.6810457706451416,1.0,0.18487997098258946,0.16017939150333405,1.0257274486546892,0.0644981786608696,0.019850075244903564,0.0028730365447700024,0.9865265477995224,on_tissue,GCPL,gpcl968_2a_2
0.22156758606433868,0.05158950015902519,0.6810457706451416,1.0,0.62793852640883,0.23127096891403198,1.0902421296249118,0.14696893095970154,0.04122950881719589,0.008051455952227116,1.0204279896060808,on_tissue,GCPL,gpcl968_2a_2
0.20142331719398499,0.01850753463804722,0.6810457706451416,1.0,0.042455925912497416,0.09383449703454971,0.9964414519392665,0.017893655225634575,0.0066979387775063515,0.0010305775795131922,0.9871409335906711,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.2022579163312912,0.02150026150047779,0.6810457706451416,1.0,0.07353267337917886,0.09874486923217773,1.018896267680654,0.023144854232668877,0.007667890749871731,0.002657898934558034,0.9967001783330554,on_tissue,GCPL,gpcl852_2a_2
0.20762397348880768,0.03536306321620941,0.6810457706451416,1.0,0.24752448958393997,0.1656920611858368,1.0878402101463596,0.06748705357313156,0.01982308365404606,0.004738457500934601,1.0078157797058362,on_tissue,GCPL,gpcl611_2a_2
0.20678943395614624,0.023450445383787155,0.6810457706451416,1.0,0.4231444735540709,0.12205932289361954,0.9612615796594238,0.041916992515325546,0.006571111734956503,0.0036714794114232063,0.9971073572404242,on_tissue,GCPL,gpcl551_2a_2
0.232204407453537,0.05912720784544945,0.6810457706451416,1.0,0.8837396278200969,0.2579268217086792,0.9324411809384046,0.09393181651830673,0.01999593712389469,0.021404022350907326,1.0256752654217824,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20531825721263885,0.022393329069018364,0.6810457706451416,1.0,0.31705673482748054,0.10134651511907578,1.0267306832811842,0.05539350211620331,0.009333539754152298,0.0012644993839785457,0.9963072035528894,on_tissue,GCPL,gpcl611_2a_2
0.20890583097934723,0.03264229744672775,0.6810457706451416,1.0,0.35180118768222834,0.14526234567165375,1.053957430702028,0.07691354304552078,0.018140725791454315,0.002433818532153964,0.9911428223725257,on_tissue,GCPL,gpcl611_2a_2
0.20293860137462616,0.02483976259827614,0.6810457706451416,1.0,0.08686357202296417,0.1319780796766281,1.0027222973492622,0.03302772343158722,0.011256054043769836,0.0006705597625114024,1.003951001903437,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20214062929153442,0.009129909798502922,0.6810457706451416,1.0,0.22867038076046572,0.04336461424827576,1.0260301469786708,0.015503798611462116,0.0009659582283347845,0.0008503514691255987,1.0147676956064147,on_tissue,GCPL,gpcl968_2a_2
0.2066834419965744,0.03218374401330948,0.6810457706451416,1.0,0.22704625253667066,0.15665912628173828,1.0036754109566637,0.0679330825805664,0.018074318766593933,0.0016934882150962949,0.9947463619123008,on_tissue,GCPL,gpcl551_2a_2
0.20403410494327545,0.02492627315223217,0.6810457706451416,1.0,0.16843971504748148,0.12009292840957642,0.9887235619995304,0.03632413223385811,0.008778885006904602,0.0023049097508192062,0.9910018726446377,on_tissue,GCPL,gpcl611_2a_2
0.20042531192302704,0.009445221163332462,0.6810457706451416,1.0,0.016507085470071084,0.04628339409828186,1.0051035914240367,0.00459536025300622,0.001530689187347889,0.0004821473266929388,1.026265783353594,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.21138979494571686,0.040569987148046494,0.6810457706451416,1.0,0.3491248805843612,0.19601184129714966,0.9801155114939616,0.08233959227800369,0.0251754280179739,0.00859034527093172,1.015515320302677,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.2066076695919037,0.03497501462697983,0.6810457706451416,1.0,0.17224186553109513,0.17877647280693054,0.9943685594923961,0.06616795808076859,0.02173355035483837,0.003565061604604125,1.003680050226522,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.2055017203092575,0.03083403781056404,0.6810457706451416,1.0,0.17742165849154504,0.14297297596931458,1.0370521977693234,0.05945732071995735,0.01770124025642872,0.001568507868796587,0.9903126227550217,on_tissue,GCPL,gpcl611_2a_2
0.20480084419250488,0.02771794982254505,0.6810457706451416,1.0,0.1711048118915363,0.1359022706747055,1.0302010167636255,0.054237183183431625,0.01454419456422329,0.0016516271280124784,0.9968565204242231,on_tissue,GCPL,gpcl611_2a_2
0.24314627051353455,0.0687422901391983,0.6810457706451416,1.0,1.0212615292386025,0.28331172466278076,1.236628392267287,0.16327181458473206,0.04207266867160797,0.011647326871752739,0.9982527379193662,on_tissue,GCPL,gpcl611_2a_2
0.2060152292251587,0.028675109148025513,0.6810457706451416,1.0,0.26845602534402735,0.14853435754776,0.992783207779,0.04984660819172859,0.010925255715847015,0.0029307971708476543,1.0062835086294617,on_tissue,GCPL,gpcl968_2a_2
0.2058905065059662,0.028773032128810883,0.6810457706451416,1.0,0.23166736479411656,0.12882232666015625,1.012411742978234,0.06285804510116577,0.015566461719572544,0.0027014820370823145,0.9946404378632816,on_tissue,GCPL,gpcl968_2a_2
0.20454268157482147,0.022138820961117744,0.6810457706451416,1.0,0.2609470069850804,0.10228650271892548,1.0035038345730694,0.04211391136050224,0.007914804853498936,0.0016573277534916997,1.0069756204737874,on_tissue,GCPL,gpcl551_2a_2
0.20084352791309357,0.012898489832878113,0.6810457706451416,1.0,0.029667294558178823,0.0709412693977356,0.9981188562875444,0.010569136589765549,0.0031708902679383755,0.00012639391934499145,0.993944300872036,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.2079651653766632,0.030850570648908615,0.6810457706451416,1.0,0.3181070803181269,0.14684289693832397,1.043192687605445,0.07226139307022095,0.016786307096481323,0.00176062376704067,1.0116158244046567,on_tissue,GCPL,gpcl611_2a_2
0.25125646591186523,0.07279597222805023,0.6810457706451416,1.0,1.0625415111851528,0.2918544411659241,1.1259193081088976,0.19761066138744354,0.055765844881534576,0.006888681557029486,0.9848935258934883,on_tissue,GCPL,gpcl852_2a_2
0.21985949575901031,0.05537416785955429,0.6810457706451416,1.0,0.49035929467144,0.255740761756897,1.0874745033863564,0.13865335285663605,0.047035373747348785,0.008261952549219131,1.002545651532061,on_tissue,GCPL,gpcl968_2a_2
0.22281955182552338,0.060527872294187546,0.6810457706451416,1.0,0.5045451153427436,0.2747443914413452,0.9414320950009025,0.10410825908184052,0.03434379771351814,0.004134051036089659,1.0229387101284864,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20428992807865143,0.0294534582644701,0.6810457706451416,1.0,0.11882582411661928,0.14993180334568024,0.9906347300040659,0.04587818682193756,0.015915757045149803,0.002596907550469041,1.0068915229721132,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.2024051547050476,0.019297363236546516,0.6810457706451416,1.0,0.10990171706189186,0.08614565432071686,0.9901485964277167,0.024604598060250282,0.005742812529206276,0.0016610618913546205,0.9964446863496262,on_tissue,GCPL,gpcl852_2a_2
0.20085355639457703,0.01470751129090786,0.6810457706451416,1.0,0.02720836039403636,0.07344871759414673,0.9965548370121279,0.01093229465186596,0.0041318777948617935,0.0006052479729987681,1.0060502635466697,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20104071497917175,0.015177811495959759,0.6810457706451416,1.0,0.03338234001689138,0.0751580148935318,0.9976483253165979,0.013534549623727798,0.00446999492123723,0.0002867364964913577,1.004118605086989,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20846278965473175,0.03956233710050583,0.6810457706451416,1.0,0.21541359265663182,0.19649603962898254,1.0061372574080238,0.06788711249828339,0.023233581334352493,0.005036565475165844,1.0140464979895751,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.24184846878051758,0.06459684669971466,0.6810457706451416,1.0,0.98003777148991,0.26928892731666565,1.2451644744585395,0.12255769222974777,0.030804745852947235,0.010568411089479923,1.0030351718175954,on_tissue,GCPL,gpcl611_2a_2
0.20185400545597076,0.020107198506593704,0.6810457706451416,1.0,0.059968701215233976,0.0978957787156105,1.0121350523336863,0.022725345566868782,0.007804996334016323,0.0017134430818259716,1.022945382559882,on_tissue,GCPL,gpcl852_2a_2
0.2028205394744873,0.023682253435254097,0.6810457706451416,1.0,0.08497337411527743,0.12084135413169861,0.983970736750334,0.018072733655571938,0.006492257583886385,0.0017275738064199686,1.0207886954504088,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20578205585479736,0.03183044493198395,0.6810457706451416,1.0,0.17734352406319176,0.14572745561599731,1.0251760727290486,0.04865986108779907,0.013559924438595772,0.002290132222697139,0.9742546109037787,on_tissue,GCPL,gpcl551_2a_2
0.20310458540916443,0.02536930702626705,0.6810457706451416,1.0,0.09077954101926711,0.1366649568080902,0.9903468255534003,0.035899557173252106,0.012050902470946312,0.002310635754838586,0.9953349015722525,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20855757594108582,0.035685326904058456,0.6810457706451416,1.0,0.2571766449440039,0.18008236587047577,0.9900838144737689,0.0765848159790039,0.0213492289185524,0.003379970556125045,1.0219682866349609,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.22354285418987274,0.0556238628923893,0.6810457706451416,1.0,0.6865853130097526,0.254036545753479,0.9353482567473809,0.06932132691144943,0.01438193954527378,0.008121966384351254,1.0730530975286312,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
